"Date","FX_Implied_Vol","FX_25_Delta_Rate","CDS","BIST100_Vol","Benchmark_Rate_Vol","FCI"
2018-03-08,-0.688947645076236,-0.508004328957647,-0.896571789363427,-0.151660495154055,-0.00681762931018085,-2.25200188786155
2018-03-09,-0.710303416289319,-0.523506357809589,-0.899298151801568,-0.190459270918838,-0.0309927644201774,-2.35455996123949
2018-03-12,-0.712866108834889,-0.535642814608149,-0.899346836845107,-0.223859180012188,-0.0173606125226303,-2.38907555282296
2018-03-13,-0.705622231239411,-0.541456075427628,-0.89308269457652,-0.190269005937188,-0.024822474450993,-2.35525248163174
2018-03-14,-0.67698841319691,-0.543597803097962,-0.88368648117364,-0.151265436069969,-0.0320397742622575,-2.28757790780074
2018-03-15,-0.655940165089295,-0.536152749767753,-0.875426252119986,-0.0734448854981863,-0.0413649556565437,-2.18232900813176
2018-03-16,-0.644595979420906,-0.535438840544308,-0.86940553506909,-0.079250756896804,-0.0291320162371023,-2.15782312816821
2018-03-19,-0.628570608702608,-0.533807048033577,-0.853599124267009,-0.00651747580073156,-0.0291320162371023,-2.05162627304103
2018-03-20,-0.618866546263383,-0.543087867938359,-0.818886688224246,-0.00497992544132669,-0.0347553017373371,-2.02057632960465
2018-03-21,-0.614390376617121,-0.550532921268568,-0.796118316196197,-0.0584179505387637,-0.0647869285678409,-2.08424649318849
2018-03-22,-0.619754946345848,-0.556448169119967,-0.776287275128288,-0.0992833710463551,-0.0402019957040618,-2.09197575734452
2018-03-23,-0.618046484648801,-0.558997844917983,-0.770428841555854,-0.148987350457382,-0.0225635131334967,-2.11902403471352
2018-03-26,-0.607795714466521,-0.557366052407253,-0.753811013361468,-0.0957232225856425,-0.0105565031064114,-2.0252525059273
2018-03-27,-0.603251206352377,-0.554714389577315,-0.747741611267035,-0.0868178612327473,0.110897405176503,-1.88162766325297
2018-03-28,-0.591291974473051,-0.553184584098505,-0.742077917868753,0.036661511477625,0.0944565089001858,-1.7554364560625
2018-03-29,-0.593854667018621,-0.556652143183808,-0.755514989885307,0.00505001829409093,0.0824494988731005,-1.81852228292054
2018-03-30,-0.593000436170098,-0.558895857886063,-0.764456809548496,-0.040181333287332,-0.0635893422735924,-2.02012377916558
2018-04-02,-0.601611083123213,-0.562771365099048,-0.779889968350118,-0.128184079858505,-0.0892627566999763,-2.16171925313086
2018-04-03,-0.605403868090656,-0.569400522173892,-0.780555330611807,-0.137854861132302,-0.0754401503362975,-2.16865473234495
2018-04-04,-0.607659037530758,-0.579599225365959,-0.77743948782536,-0.0790362791643077,-0.0564894779091258,-2.10022350779551
2018-04-05,-0.602465313971736,-0.584188641802389,-0.773495999298763,-0.121208169404686,0.0199258713049221,-2.06143225317265
2018-04-06,-0.591394482174874,-0.58265883632358,-0.76427829772219,-0.113661627257052,0.0178795352738577,-2.03411370820384
2018-04-09,-0.575744973029927,-0.582964797419341,-0.745291130742277,0.0018398199715297,-0.00107113715331403,-1.90323221837333
2018-04-10,-0.555243432665367,-0.572766094227274,-0.723139435932379,0.274961328916565,0.00214956190854216,-1.57403807199991
2018-04-11,-0.498727519727065,-0.54176203652339,-0.702318465645859,0.566822044430689,-0.00296849521790561,-1.17895447268353
2018-04-12,-0.445321007077387,-0.512083810234474,-0.709978245829209,0.402579959800088,-0.00296849521790561,-1.26777159855889
2018-04-13,-0.429090620955444,-0.514735473064411,-0.72292846741038,0.25825513208063,-0.0572614517691235,-1.46576088111873
2018-04-16,-0.451027269145523,-0.545127608576772,-0.732827759596488,-0.0632219704321925,-0.0332005441179592,-1.82540515186893
2018-04-17,-0.487349164824734,-0.587146265728089,-0.728153995416817,0.156347661981351,0.00394277383929762,-1.64235899014899
2018-04-18,-0.495891473309967,-0.605299957409969,-0.740666051606144,0.109773781033934,-0.00268158313371147,-1.73476528442586
2018-04-19,-0.502725320098154,-0.637935807624584,-0.757170281365607,0.153320071794821,-0.0111019710835981,-1.75561330837712
2018-04-20,-0.495891473309967,-0.650888160678509,-0.772327558253845,-0.0360018757177274,-0.0345229918670432,-1.98963205982709
2018-04-24,-0.47327144044107,-0.666492176562372,-0.77172710938354,-0.0673642492952531,-0.0395293803493132,-2.01838435603155
2018-04-25,-0.445867714820442,-0.651194121774271,-0.770867006947698,0.205560647987476,-0.00522363741478405,-1.66759183296972
2018-04-26,-0.433464282899884,-0.655783538210702,-0.774631983647988,0.239877421294299,-0.0189459345885958,-1.64294831805287
2018-04-27,-0.444979314737978,-0.666390189530452,-0.772506070080152,0.216543965159644,-0.0207291822153761,-1.68806079140431
2018-04-30,-0.474091502055652,-0.676588892722519,-0.772879322080612,0.275253892482319,-0.0722248705468544,-1.72053069492332
2018-05-02,-0.450104699829118,-0.638445742784187,-0.744317429871512,0.304147525499519,-0.0261128954159984,-1.5548332424013
2018-05-03,-0.403156172394276,-0.583576719610865,-0.699673244946948,0.448409626030519,0.0473917055144734,-1.1906048054071
2018-05-04,-0.312607702450805,-0.52809577424602,-0.641624444701523,0.189740979755771,0.130659269363869,-1.16192767227871
2018-05-07,-0.255032543260334,-0.501069210787041,-0.608908095443828,0.202527380147271,0.086135779238516,-1.07634669010542
2018-05-08,-0.219974909236937,-0.480365843307145,-0.566974044609559,0.242035953167622,0.178492917192063,-0.846785926793955
2018-05-09,-0.202890292266471,-0.471187010434284,-0.543978475711665,0.210791757334876,0.0901165658321729,-0.917147455245371
2018-05-10,-0.183311321218317,-0.480977765498669,-0.54354031031982,0.207751688656261,0.113278506881005,-0.886799201499539
2018-05-11,-0.145725163883291,-0.505046705031947,-0.56398802860588,0.0902670850123131,-0.0445722567024493,-1.16906506921125
2018-05-14,-0.123515161821685,-0.529523592692909,-0.579989179582114,0.0206449070000319,-0.0445722567024493,-1.25695528379913
2018-05-15,-0.0687760490483106,-0.498417547957104,-0.52421234803514,-0.0640839123630752,-0.0432688049935249,-1.19875866239715
2018-05-16,-0.0141052747428184,-0.459050553635724,-0.489532368688069,-0.0895940070836668,-0.0224309126586544,-1.07471311680893
2018-05-17,0.0661924250183729,-0.409994791281881,-0.432911663053099,-0.00699161754992076,-0.0195253617204994,-0.803231008587027
2018-05-18,0.116592045081248,-0.376950992939583,-0.41105207850443,-0.0919794611812393,-0.0325122915760806,-0.795902779120084
2018-05-21,0.184930512963113,-0.329323049032628,-0.35939724731036,-0.157316120856784,-0.0373682869090197,-0.698474191145679
2018-05-22,0.222516670298139,-0.278839468231895,-0.345359726423502,-0.213464039660612,-0.00382001785659677,-0.618966581874467
2018-05-23,0.389433378099595,-0.207550532919345,-0.341610978071057,-0.0966956935974868,0.0305012284703771,-0.225922598017918
2018-05-24,0.454354922587366,-0.138811273404812,-0.371941760195379,0.0784690448052797,-0.00542074247474549,0.0166501913177094
2018-05-25,0.488524156528299,-0.0952628107746846,-0.395213211006657,0.0797021590802924,0.0134241548948284,0.0911744487220785
2018-05-28,0.361551283203794,-0.09760851250886,-0.42247683538807,-0.0449660684910839,-0.0339640393398246,-0.237464172524045
2018-05-29,0.284431322199109,-0.127388725829696,-0.452353223772702,-0.095752921236412,-0.00959635183272057,-0.400659900472422
2018-05-30,0.216092854317244,-0.174404747545127,-0.469977209533544,-0.0163285892126903,-0.0519316376305922,-0.496549329604709
2018-05-31,0.160772864566874,-0.252322839932521,-0.462723138046346,0.320061511476595,-0.00895589784533635,-0.243167499780734
2018-06-01,0.144371632275227,-0.34625289633146,-0.415596015901332,0.431066850309745,0.0328027761623726,-0.153607653485449
2018-06-04,0.140408001138078,-0.42804649593184,-0.382279217773332,0.339282947031253,0.0198393446000926,-0.310795420935748
2018-06-05,0.157150925769135,-0.467107529157457,-0.369085570974469,0.185128232769033,0.0998129012782073,-0.39410104031555
2018-06-06,0.181376912633256,-0.437429302868542,-0.375869020374131,0.233705926332707,0.0336865397633943,-0.364528944513314
2018-06-07,0.189167497971789,-0.411014661601087,-0.389046438825147,0.239223354744228,0.0814235848220311,-0.290246662888186
2018-06-08,0.222824193403607,-0.374809265269248,-0.395846116572654,0.304156947002143,-0.00676592210914707,-0.250440163545299
2018-06-11,0.236594394681803,-0.417847792739772,-0.391918856393903,0.249382635982292,0.135054019182197,-0.188735599287383
2018-06-12,0.309204016806285,-0.419581572282424,-0.34706370294734,0.364948084457368,0.0925290263577142,3.58523916035997e-05
